U,0.78404737,0.9495206,1.3187387,0.6634269,0.6280849,0.16117597,1.3418832,-1.4940522,1.4646766,-0.2644043,0.7099881,0.15101194,0.6775787,0.85131335,0.78090286,-0.3127203,0.68163395,0.68761253,0.57027507,-1.5360217,-1.2673674,1.550941,-0.12772775,0.81003976,0.8168924,-0.47325993,0.8467357,0.65806246,0.4471588,0.5406623,-1.8323104,0.69223595,1.2294631,-0.3802569,-0.21307755,0.93040276,0.031113148,-0.12877679,1.6271045,-0.8832569,1.5975161,-0.7810352,0.690537,-0.42304277,0.70432425,-0.4422691,-0.210397,-0.17106938,-0.2734697,-0.83579683,1.4786191,0.5006237,0.38339424,0.32618046,-0.80914617,1.3362567,-0.25582528,0.8396752,-0.7830632,-0.5239041,-0.9367316,0.95269465,1.0712802,-1.4352937
A,1.2886891,0.5575204,0.13748527,-0.43878865,-0.29097724,-0.75823426,1.3140962,1.3256919,0.2934687,1.5833492,-0.28834033,-0.5760379,1.3890116,0.3351016,-1.1257515,0.6291249,0.40148258,1.3038042,1.5120957,-0.9195092,0.67675066,0.12784863,0.4999404,-0.6715462,-0.99202895,0.09108424,-0.15363455,-0.06300402,0.26328158,0.17745972,0.2631657,-1.1902874,0.28219008,0.47897053,-0.475816,0.31192732,-0.09673524,-1.3085213,0.829916,-1.6870556,-1.1270142,0.03536153,0.02115035,-0.25799894,1.3877985,0.53189373,-1.1059113,-0.8620236,1.1725361,0.61229706,-0.4866829,-0.366688,0.99177647,-0.62594485,0.6003387,-0.22863126,-1.4602385,0.6826489,-0.22492552,-0.3585918,1.9241595,1.5658689,0.89894557,0.45501018
G,-0.32280827,0.41417646,1.4215772,1.1040995,1.1899333,0.8800969,-0.51084614,-1.1759887,-1.5267792,-0.2350707,-0.1632638,-0.9053309,-0.72401905,0.42247486,-0.42706895,1.2007611,-0.57140255,-0.6943991,0.4263041,0.04845524,-1.2401278,0.49918056,-0.39346242,-0.58403254,-1.1260238,-0.9741447,-1.9051859,-0.96340394,0.16622972,-1.0358851,0.840343,0.09221244,-1.3561711,-0.13503957,0.001452446,-1.0841308,0.5821631,-0.4194095,-0.78077555,0.869915,0.80630136,1.7147815,-1.0026293,-0.0011496544,-1.6915278,-1.5612874,-0.759187,1.0033228,0.42483473,1.6977594,0.1876359,0.7364681,1.1744931,0.5167806,-0.54828525,-0.98755145,-0.74205184,0.5147598,0.2754774,-0.26289582,1.4457269,-1.1898842,0.47371125,-0.55682516
C,0.27848005,0.3110211,0.7147441,-0.4328251,0.19871259,1.4163945,1.13396,0.26587176,-0.9579325,-0.75816417,0.68031454,1.5549552,0.6852288,0.59699154,-0.6990142,1.1050599,0.47937512,-0.71639967,0.1327486,-0.2698927,-0.8025758,-0.28345585,0.15969634,0.33640218,-0.33221745,0.21540332,1.3514099,-0.051141977,-1.423531,0.2797041,-0.10290623,1.4590459,-1.5462446,1.4415412,-0.10575485,-0.08786607,0.9213109,0.28386068,1.5623503,1.0603297,0.08128095,-1.114111,0.11263561,-0.017212152,1.1624377,1.8210189,0.49985552,1.1917462,-0.045857906,1.3318589,-0.83361936,0.6319015,0.44933558,1.2831962,0.16370058,-0.14399052,-0.38939857,1.47542,-0.13173556,-0.5895319,-1.2085695,0.8104644,0.2427423,0.23972034
N,-0.4104514,0.005342722,-1.0901034,-0.36136675,-0.13553476,0.5105338,0.41992497,0.23410225,-0.6351898,-0.94556236,-0.53236556,0.2731502,-0.7127228,0.072999,-0.28037143,0.24143958,-0.09116888,0.12751937,-0.6886699,0.11251736,-0.22600698,0.08558226,1.2397394,0.71679807,0.2738135,0.99870276,1.4536831,0.46649623,-0.89497066,0.012781382,0.00575161,-0.00992918,0.11983132,0.035378218,-0.067583084,0.2557006,0.6060879,1.3761318,0.12756824,0.4223101,-0.09119916,-0.7513366,1.2283249,-0.24579954,0.91668653,1.5050249,1.5187857,-1.5378208,0.90937567,0.03477621,0.2666099,-0.69608307,0.5336244,-1.8990381,-1.2264907,0.42190075,0.42110705,1.722069,-0.65675783,0.41352654,0.56954527,-0.38363957,0.23703194,1.022882
Y,0.9610808,-0.52765965,-1.0507157,-1.1700294,0.16803455,0.6302085,-0.63073254,-1.1137373,0.49470472,-1.0088043,0.41663337,-0.41500854,0.42947626,-0.21134806,-0.94032264,-0.89551735,-0.077795506,-0.17719865,-0.62619376,0.52880144,-1.2174294,-0.042235613,1.3610048,0.06937981,0.37437296,0.4691391,-0.09856057,-1.4408224,-0.16626787,-0.5536947,-0.21869731,0.19894958,0.4421022,-0.773834,-0.37070632,0.39772344,1.6824987,1.3428955,0.44478345,-0.24284124,-0.3314724,0.7995591,0.38507771,0.76411915,-1.2188675,-0.19740987,-1.5045946,0.7976792,0.8240137,1.5354927,-0.17918873,-0.19181418,-0.7699847,0.92429066,0.19222116,0.83122635,-0.22525501,0.10198212,-0.39626217,-1.135973,0.7422278,0.7049236,1.1863592,-1.1909618
R,0.10353708,0.3519106,-0.6257441,-1.1533124,-0.041291475,1.5459142,0.16683912,0.54484415,0.38859415,0.3760016,-1.7619729,-0.4136827,-0.6444309,-0.66550136,0.6638963,-1.4787948,-0.86227393,0.48321843,-0.11837983,-1.0636959,1.5268996,1.1704443,-0.8763938,-0.54878736,-0.07110858,0.6760919,-0.12346029,0.082069874,-0.7263794,0.9656379,0.27268195,0.309716,-1.6365795,-0.47019768,-1.3039148,0.4162078,-0.5916486,0.75357103,0.97791815,0.26526737,-0.7340996,-0.6517012,-1.3654871,-0.031938553,-0.9661777,-0.33823323,0.27276635,-1.361618,-0.4405892,0.3304658,0.2744758,0.34762096,-1.1135712,1.3287046,-0.00026369095,-0.3446629,0.76975155,-0.20004702,-1.1503205,-0.021443367,0.73629546,-0.44912243,-0.21802449,0.4114182
W,-0.50633025,-0.32687593,1.728523,-0.887557,-0.24957871,0.2669413,0.7221303,-0.31069183,-0.19100857,-1.1925216,-0.28694892,0.83189464,-0.68378305,-0.25233126,0.43210435,0.013019323,0.10393262,0.13530874,1.0364659,-0.61066604,-1.2606738,0.16381168,1.8363588,-1.1324451,0.46611643,0.30893564,0.3141408,-1.1958623,-0.5795393,-1.2527785,-1.0463433,-0.011264563,-1.4610686,-0.6102364,0.5521579,-0.49026155,-1.39079,-0.7386379,0.18270516,0.9034896,-1.5298629,-0.33714938,-0.3374865,0.07570648,0.14959168,0.25140977,1.6726706,-0.5517061,0.652622,-0.008599281,-1.099711,1.4972477,-0.5463934,0.6221492,0.63032866,0.3967266,0.010530233,1.0823517,1.2652867,-0.53813195,-0.6651242,-0.11238122,-0.74166703,-0.13020325
K,-1.0705037,0.60223746,-0.22076058,1.0692825,0.2807443,0.009216309,-0.13137102,0.26661777,-0.78047466,0.494303,-0.2661004,-0.2506926,-0.7697995,0.886518,-1.4538066,0.45964074,-0.75959706,0.051605463,-0.610029,-0.19090319,-0.5166061,-0.45431733,1.09536,-0.24128771,-0.53704333,-0.19909263,-0.3153832,0.028796434,-0.6766312,0.85656023,0.46725488,-1.4423227,0.18156242,0.4165628,-0.1313138,0.4124167,0.10538006,0.11845183,-1.0926373,0.8929739,0.1325736,-0.7748771,-1.3459392,-1.0275095,0.0681591,1.2486999,0.6206181,-0.66383123,0.7625382,0.0051267147,-0.5249932,-1.4336653,-0.20291042,0.6909566,0.2814741,-1.4048231,-0.7266598,1.6049535,-0.45191264,0.0840745,-1.4633241,-1.1430416,1.0703857,0.8949237
M,-0.9886968,1.4386153,0.31578326,-0.41967297,1.448596,0.226197,1.2894928,-0.40357184,-1.2765625,-0.8887887,-0.66861224,-1.5097919,1.466861,-0.6844616,0.76851845,1.1483049,0.2632146,-0.6820812,0.99326634,-1.0188794,1.2965288,0.6934197,1.7340441,0.38760614,-0.8798032,-1.6996074,-0.91972566,0.7639034,0.8348272,0.65506554,0.8808594,-0.6565516,-0.14167953,0.2887869,-0.9114864,0.21427846,0.01600504,0.52343893,-0.6681783,0.10366893,0.069095135,0.25839543,-0.2968166,-0.02113986,-1.217587,0.9522536,0.07590389,-0.5196049,-0.43370962,-0.57977223,-0.37494087,1.5181305,1.3228698,-1.6704307,1.1761503,1.1604495,0.35007477,0.79621816,-0.9479873,-0.980026,-0.2382834,0.7872944,-0.52527547,0.2204876
S,-0.2395482,0.73582387,-0.7129545,1.6573005,0.2421112,-0.5434766,-0.56262374,-0.95716405,-1.8829684,-0.40002203,-0.75931907,1.1226614,0.5774987,0.5472529,-0.7126739,0.774868,0.6972718,0.018031359,-0.086622715,-0.3844092,0.63673306,-0.39116788,0.97759867,-1.6585815,-1.7720847,-0.016628265,-0.2091167,0.020030737,-0.11234617,-1.02336,1.5452304,1.3244314,-0.76964355,0.23019171,-0.44897437,0.0030009747,0.35921216,0.85323954,-0.75201964,0.6232579,0.41184115,1.0217977,0.0051164627,-1.3121278,-1.6360643,0.18579483,-0.27319598,-0.14863944,0.0062077045,0.70173955,0.84904695,-0.8057468,0.76591015,-0.94176006,0.39102125,-0.43580246,0.8609121,0.86914396,0.9988551,-0.8029671,-0.04765296,1.1623285,-0.4999547,0.22132444
B,1.1677716,-0.72548294,0.5290723,0.88932395,-1.1813512,1.1258991,0.37349153,-1.0265915,0.85719466,0.86376786,1.4446867,0.4050176,-0.26865506,-0.35712767,-0.87613916,-0.6298039,-0.4171903,1.1905577,-0.32249594,-0.79616356,0.98552465,-0.7856672,-0.4839971,-0.92396927,-1.754874,1.1683733,-0.055811882,0.6015601,0.25781655,-0.70533395,-0.6544466,0.42633724,0.66773915,-1.5660079,-0.30746126,-0.19847512,1.7497196,0.44249916,1.5781724,-0.8262701,-0.9675195,-0.6368294,0.25988054,0.44026327,1.1372733,0.0428133,-0.23784256,0.06562114,-1.6612356,0.35953426,0.19772053,0.61981225,-0.8892362,0.50377107,-0.1159606,0.112484455,0.09922743,0.044340134,-0.692693,-1.614713,0.72105384,0.011986971,-0.07388854,-0.19531035
