C,1.4795191,-1.2985959,0.13448034,0.48942643,-0.9478472,0.3445861,0.69851047,1.0926837,0.5521061,1.2511005,0.49469453,-0.47446674,-0.018958926,1.1132756,0.03725499,-1.1232872,1.423118,1.320302,-1.1749129,0.6922104,1.1180232,-0.052765787,-0.20892906,-0.024770692,-1.143228,-1.0406511,1.8762755,1.7799153,0.10457744,-0.27138647,-1.0937176,-0.91309965,0.32291597,-0.05555713,0.3588521,0.67972064,-0.82989776,-1.478047,1.3511697,-1.101733,0.827702,-2.1951556,-1.2792972,0.15951818,0.8981304,0.23188227,-1.2771013,1.6000533,0.06430242,0.1406616,0.25124565,-0.09830558,-1.2219757,1.118204,0.9899554,-1.3605876,0.5532471,0.20398566,-1.8831116,0.3081103,1.9765844,0.2825537,-0.76858145,-0.8966766
c,0.40541306,0.05946009,-0.859501,0.43356046,-1.5565246,0.5689311,-1.025559,0.9954252,0.058907866,1.5222064,-0.17409557,-0.75888467,0.8806873,0.49693686,0.9597987,-0.9187434,-1.499207,-1.8256214,-1.324435,0.7369655,-0.37041557,0.41765863,0.06144572,0.92733866,-0.8084203,-0.23054671,1.4279795,1.323422,-0.72874856,0.40215573,-0.36017677,1.5222988,1.7303301,0.14834389,-0.10802469,0.4296671,-0.059163332,-0.43323267,1.5520906,0.57590127,0.65088844,-2.0753198,-0.93280953,-1.6601878,0.73066604,1.5259883,-0.64318854,-0.35307303,0.9310987,0.885053,-1.2516935,-0.58930254,0.34548727,0.19535108,-0.8616744,-0.9787989,1.2106228,-2.4392505,-1.0530981,1.2921307,1.1991324,-0.29477733,-0.992966,-0.6320258
(,-0.19958752,-2.117958,-0.57432246,1.5610003,-1.9049693,0.5503434,-1.6154127,0.20274842,-0.040846944,1.5109866,-1.0200337,-1.7231903,-1.1284419,0.2076694,0.8777378,0.4654668,0.8512687,-0.44832662,-1.9769918,0.3155933,0.68710196,1.7996976,-1.7757839,-0.4855505,-0.95539194,0.20479754,0.69533634,-0.21817671,-0.3328459,0.56544816,-2.2674131,0.89132833,0.44250852,0.054359198,0.10749209,-0.35046706,-1.2899623,-1.2809894,-0.9462509,-0.5566994,0.98336667,-1.3814218,-0.45514524,-1.6178076,-0.79858536,1.1040114,-0.14593026,-1.0017949,0.85714644,0.78311825,0.8272399,-1.9318504,-0.43438387,0.025121331,0.35259095,-0.48856646,1.0231076,-0.5180992,0.2854757,0.075027734,1.006252,-0.76212204,0.108995736,-1.0468702
),-0.9564321,-1.1118348,0.29038683,-0.23895092,-0.46011558,-0.56160897,-0.27589512,-0.3646518,0.35364795,0.58265483,-1.1929753,-1.2298003,-0.033721894,-0.026097715,1.3372821,-1.1515006,-0.16617692,-0.7890694,-1.8450747,-0.5849478,-0.49601093,-0.19659136,-2.0052803,1.1719853,-0.13884282,-1.4540883,1.7798238,-0.9067199,-1.6834042,1.6350309,-2.278554,-0.52525926,0.748186,-0.5366718,0.18044397,2.034823,0.5421226,1.1606879,0.1049456,-1.4410595,0.57282454,-0.2661113,0.16964626,-0.9581293,-0.413889,0.38865203,0.21722347,0.060909927,-0.4772612,0.9452281,-0.41767126,0.17227882,-1.4462076,-0.99856114,-0.15165436,-0.5246804,0.060467035,-1.5193905,-1.3605418,0.3450091,0.829274,-0.7472956,0.6667603,-0.4628533
O,1.0847216,0.4955174,0.053159982,2.08174,-1.3554959,-0.026655227,-0.37807125,0.34006226,1.4235896,-0.68940824,-1.4079282,-0.8846143,0.43116847,-0.07765007,0.28408593,-1.5437937,-0.65082806,-0.943304,-0.6612327,-0.20298755,-0.50613576,1.4608023,-0.079040796,0.39044213,-1.6006527,-0.46897933,1.7458901,1.0158168,-1.2560732,-1.0880078,-0.5882405,-0.8632639,-0.24504209,-1.2538352,0.45952392,0.8068912,-1.6577375,-1.210332,-0.13525762,-2.5410104,-0.3664598,-0.4468191,-0.4841443,-0.6577121,-0.022502542,1.2269119,-0.64184785,0.46477562,-0.2436364,0.38343614,0.51073223,-1.4482813,-1.1400548,-0.2158232,0.71019936,0.2913702,-0.9331305,-1.5339178,-0.8087969,0.3253763,0.4711492,-1.0482334,0.9409301,-0.20557737
@,0.7699742,-0.09702897,-1.3421814,0.38571304,-0.24573457,1.6650867,-0.97435975,0.54428566,1.0577104,0.77979493,-0.34444216,-1.0695531,0.67626405,0.7969693,1.0222535,-1.2965413,1.2189088,-0.52448916,-1.5699122,1.4625268,1.8906517,0.4314425,-1.5577991,1.3298222,0.30718717,-0.9152429,0.18002084,-0.8287833,0.10287112,-0.25704056,-1.2915771,0.08203165,1.5026906,-0.8371707,0.45812884,0.623267,0.14169031,-0.9905853,-0.010124564,0.15387739,2.2328434,-0.97243094,-1.0389155,-1.4456968,-0.7876813,0.3073594,0.24970955,0.5182287,0.07059999,0.18056208,-0.419657,-0.3550746,-1.3675939,-0.6973552,-0.27043396,-0.20167336,0.5356475,-1.6041842,0.14209172,0.46381283,0.2701213,-0.5428278,-0.11926742,-0.7403932
1,1.6199119,-0.963331,-0.7301811,1.0585475,-1.6757016,-1.1304257,-1.0333999,0.37027878,0.6851449,0.17484221,-0.1546579,0.012147561,-1.181728,0.9318309,0.749315,-0.2744847,-1.8426003,-0.8242067,-1.327994,0.5690273,1.0982654,0.48369205,-2.1314619,0.34137517,-0.78230464,-1.102946,-0.9780762,0.9005079,-1.7383349,-1.1149086,-0.4564159,-0.024061322,1.1559741,0.04922855,0.7712726,0.37644228,0.17135197,0.60342443,1.4056106,-0.53279537,2.029142,0.6343647,0.063959464,-0.6129533,-0.33363885,1.4403079,-1.3519105,0.3818433,-0.065125525,0.5698851,-0.01926595,-1.1011187,0.50937223,-0.124846384,1.468327,-0.67929083,1.290108,-1.3043153,-0.17619127,-0.9013958,0.40536898,0.3007815,-1.0911295,-1.0499389
[,0.23923448,-0.6757426,-1.2453544,1.6208653,0.23258048,-1.0369736,0.63333356,-0.82623756,0.7444917,0.8910097,-0.9814074,-0.62164265,0.35795608,-0.08016312,0.7015345,-0.47102252,0.76263714,0.5827044,-0.9687443,0.12887952,0.8012045,0.42199156,-0.71431243,0.54901946,0.8307158,-0.19429022,1.354103,0.18798453,-0.17721373,2.0003805,-0.667497,-1.6056924,-0.45047247,0.05120021,0.28906605,0.969593,-1.0352515,-0.9600598,-0.7819119,-1.868821,-0.8152504,-2.321321,-0.7614363,-0.899084,-0.5963805,1.7194118,-0.15135778,-1.0186045,0.1110135,-0.44611773,-1.4950013,-1.5572343,-0.82732314,0.9206993,-0.71680325,-1.4356132,1.2796408,-1.7525756,-0.5521084,0.8162551,0.5623301,-0.27111873,-1.1727402,0.0037966073
],0.87685055,-0.16439728,-0.26388305,0.5652755,-1.3235427,0.05636111,0.46136886,0.34290475,1.9817487,1.5027977,0.02151227,-1.2957166,-0.057874415,0.434928,-0.62844485,-0.85255325,-0.13087232,0.47433203,-0.12896782,0.73606986,1.1477518,0.74334913,-2.369626,0.29492348,-0.16570064,-0.21834946,0.068161726,0.6374184,-1.0934201,1.1774518,-1.2640007,-0.5936693,0.60029286,1.4468386,0.98350084,1.6723301,-1.752392,-1.0762984,0.7012191,0.19494417,1.7883703,-0.7808841,-0.5914535,0.35937563,1.402411,0.3763923,-0.9087554,0.41138017,-0.5809976,0.44735095,-0.34209478,-0.45829585,-0.0045934916,-0.21199355,-0.6185303,-1.8476875,1.3098137,-1.4349142,0.7176521,0.13964212,1.5504997,-0.40138003,0.3699972,-0.4685767
=,0.008525878,-1.3870231,-1.3952444,-0.20911168,-0.72326374,1.1730975,-0.95953393,-0.1702457,0.728714,0.22488791,-0.442635,0.304816,0.13624568,-0.30055055,-0.13471845,-1.6774238,1.2209512,0.4214205,0.07754302,-1.2534056,-0.39715526,0.67219293,0.13483113,0.14023557,-0.45213467,-0.70762146,1.0836192,1.2290137,-1.4386832,-0.004071653,-0.6551348,-0.32371062,1.4705373,-0.47501805,1.0447179,1.9117332,-1.389107,-0.8588857,0.5642604,-1.2032138,1.1138339,-0.27526864,-1.0893494,0.7515011,-0.49921197,0.97578704,-0.46265584,0.48417687,-1.7588015,0.590036,-1.2618604,-0.9013337,0.037683338,-0.6028954,1.1004382,-1.786897,-0.45359913,-1.8387552,0.834509,-0.07395798,1.1487317,0.66162735,-1.0680456,-0.12259294
